neighbourhood_group_n,neighbourhood_n,room_type_n,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
1,5,1,1,1,1,0
0,22,0,1,33,1,0
4,182,0,4,4,1,0
1,19,0,30,1,9,332
0,6,1,1,4,4,165
1,2,0,5,7,7,154
3,41,0,1,0,1,0
2,103,1,2,75,1,35
1,8,1,4,1,1,118
0,21,1,5,0,1,0
2,44,0,1,12,2,264
1,2,0,2,26,4,157
1,7,1,4,8,1,61
0,6,2,1,14,17,89
0,21,1,14,0,1,0
2,56,0,30,19,1,184
0,15,0,2,1,1,0
1,19,0,30,1,8,325
0,34,0,1,0,3,333
1,2,0,2,11,3,282
1,11,1,1,0,1,48
1,8,1,1,31,5,188
1,2,1,7,2,1,0
1,19,0,2,1,1,0
0,29,1,3,0,1,31
0,15,0,2,21,2,339
0,70,1,2,18,1,28
1,43,0,3,10,1,48
1,60,1,1,9,1,6
1,2,1,7,0,4,0
1,19,0,4,2,1,0
1,30,1,5,0,1,55
1,1,1,29,0,96,189
2,37,0,3,47,12,65
1,9,1,2,1,1,0
1,28,1,3,1,1,0
1,8,0,1,0,4,269
1,1,1,1,1,2,365
0,6,1,4,113,2,287
1,1,1,3,28,1,333
2,87,1,2,7,1,345
2,126,0,1,0,2,133
0,12,0,3,12,3,73
1,28,1,2,57,1,0
1,43,1,30,0,232,310
0,12,0,4,160,1,23
2,25,0,1,33,1,101
0,12,0,5,1,2,73
2,83,0,2,49,2,356
0,6,1,5,5,1,0
1,8,1,30,4,8,346
0,21,1,5,0,2,0
1,68,1,2,13,1,10
0,22,1,2,18,1,0
0,73,1,1,42,1,28
1,2,0,2,21,3,38
0,29,1,32,1,1,0
1,27,0,1,1,7,270
0,17,1,2,17,1,1
2,49,0,1,10,1,0
1,8,0,15,1,1,0
2,81,0,2,1,2,83
1,1,1,90,0,49,364
0,20,0,1,7,1,0
1,30,1,11,1,1,342
2,63,0,4,20,5,133
1,30,1,2,4,1,0
4,182,1,2,71,1,291
1,7,1,2,27,1,8
0,6,0,3,12,1,189
0,29,0,2,226,3,250
0,21,1,4,0,1,10
0,21,0,1,7,2,0
0,6,0,5,1,1,0
0,6,0,1,0,3,364
2,126,1,3,7,1,333
1,8,1,3,22,1,0
2,37,0,1,1,7,331
1,1,0,1,0,1,0
1,8,1,10,4,7,154
0,84,1,3,48,2,294
2,56,1,4,0,2,0
0,34,0,1,1,1,72
1,45,0,1,30,3,0
2,31,0,1,16,2,81
0,22,1,1,3,1,0
2,61,1,2,15,2,90
0,34,1,2,17,1,0
2,49,0,14,0,1,0
1,5,1,30,4,31,111
1,28,1,7,1,1,93
1,18,1,2,15,1,161
1,2,1,1,2,1,0
1,14,1,5,5,1,0
1,64,1,3,0,1,0
0,54,0,1,10,1,365
1,43,0,30,0,1,67
1,1,1,1,10,1,0
1,102,1,4,8,1,0
0,0,1,2,1,1,74
1,64,1,7,1,1,0
0,12,0,1,0,1,0
2,129,0,1,4,8,283
1,8,1,4,89,1,76
1,5,1,2,65,1,92
0,20,1,3,14,1,0
1,5,1,1,5,2,236
0,75,0,28,0,1,263
0,20,0,1,2,1,0
1,28,1,4,9,1,4
1,7,0,5,125,2,177
1,8,0,4,2,1,0
4,182,2,1,2,2,358
3,41,0,4,61,6,178
0,12,0,3,8,1,35
0,12,1,2,211,1,19
0,113,1,4,1,1,23
1,23,1,7,3,1,0
0,12,1,2,25,1,5
0,6,1,2,181,1,182
0,70,0,30,2,3,342
0,6,0,1,112,3,251
1,1,1,2,31,13,322
1,8,2,2,0,2,49
1,18,1,3,0,1,0
0,100,0,3,2,5,86
2,47,1,2,4,1,364
0,12,0,3,0,1,0
1,2,1,3,28,1,0
0,15,0,7,0,1,0
2,56,1,14,1,2,52
0,6,1,2,23,1,190
1,4,0,6,2,2,0
1,27,1,1,9,10,338
1,19,0,1,10,2,97
1,7,1,3,0,1,0
2,95,1,5,3,1,317
0,111,0,1,6,2,46
1,9,0,2,2,1,0
1,52,0,1,1,1,0
1,45,0,1,1,2,0
1,28,1,30,1,33,365
1,45,0,4,2,1,0
2,124,0,1,16,3,129
1,28,1,1,4,1,0
0,15,1,1,3,2,0
2,83,1,7,2,1,0
1,68,0,7,0,1,332
1,7,1,2,16,1,240
0,12,0,5,18,1,37
1,11,1,5,19,1,219
2,56,1,2,5,1,0
1,77,1,180,0,1,365
0,10,0,4,0,1,0
0,16,1,3,4,1,0
4,133,2,3,9,2,89
1,2,0,2,0,2,312
0,16,1,2,9,1,23
1,7,1,3,31,2,157
1,28,1,31,1,33,365
1,19,1,7,6,1,130
1,14,1,3,0,1,0
1,23,0,1,0,1,0
1,28,2,7,0,1,0
2,87,1,5,5,1,4
0,12,0,1,0,1,0
1,8,1,2,7,1,0
1,23,0,1,7,3,146
1,19,1,2,0,1,0
0,12,0,30,0,3,310
1,52,1,2,6,1,16
0,0,1,1,0,1,0
1,2,1,14,1,1,0
2,56,0,3,27,2,154
0,54,1,5,8,1,0
1,30,1,1,1,1,0
1,43,1,1,2,1,0
1,7,0,1,0,1,0
2,94,0,1,16,2,189
1,2,1,3,24,1,0
2,49,0,3,2,1,0
0,6,0,1,3,1,48
0,15,1,2,0,1,20
0,20,1,30,15,52,157
1,14,2,1,0,3,323
2,61,0,2,13,4,6
1,11,1,3,19,1,12
1,7,1,2,65,1,59
0,6,0,3,0,1,0
1,43,0,4,0,2,0
4,88,1,2,38,1,107
1,19,0,3,15,1,0
1,60,1,1,41,1,4
2,39,1,3,2,1,0
0,12,1,3,150,1,277
1,28,0,1,51,1,172
1,11,1,14,18,1,48
2,56,0,1,2,3,179
1,5,1,30,0,87,365
0,79,0,1,1,1,0
1,2,0,2,4,3,90
0,12,1,9,13,1,29
1,19,1,2,7,1,316
0,21,1,1,10,1,292
0,21,1,7,0,1,0
0,111,0,1,7,7,179
0,22,1,1,2,1,0
0,67,0,1,135,1,22
1,19,1,2,4,3,0
1,19,1,30,0,4,137
1,7,1,3,17,1,5
0,12,0,3,4,1,11
0,29,1,5,0,1,0
1,28,1,3,4,1,156
0,29,1,3,13,1,9
1,7,0,1,88,3,0
0,15,0,3,1,1,0
2,37,0,1,3,3,84
0,6,1,2,120,1,292
1,26,1,3,9,1,0
1,64,1,30,0,232,325
1,2,0,2,70,2,0
0,0,0,21,1,2,1
2,44,0,30,0,8,340
1,1,1,30,5,14,326
1,14,0,40,2,1,0
0,3,0,14,9,1,0
0,12,0,1,41,2,5
1,1,1,30,2,1,320
1,9,1,4,7,1,0
0,15,0,1,38,7,322
1,27,1,11,3,2,17
1,5,1,10,2,1,0
0,6,0,2,6,5,213
4,66,0,2,7,2,156
1,68,1,1,6,3,0
1,28,0,3,85,1,28
1,28,0,1,10,1,327
1,53,1,1,25,1,29
0,0,1,3,154,1,310
1,14,0,4,13,1,172
0,16,1,1,0,1,0
1,28,1,3,5,1,0
0,12,2,3,1,2,66
0,12,0,1,374,2,69
1,19,1,3,36,1,36
1,4,0,3,15,1,88
1,8,0,2,8,1,0
1,11,1,30,7,1,35
1,19,2,2,0,1,0
0,6,0,5,1,1,0
2,25,1,2,10,1,8
2,25,0,2,67,1,11
0,29,0,2,2,1,362
1,4,1,3,2,1,249
4,181,2,1,0,1,5
0,73,1,15,2,1,0
0,12,0,3,27,1,37
1,52,1,1,72,1,0
0,12,1,30,8,1,283
2,37,0,2,0,2,362
0,70,0,3,13,13,180
2,56,1,2,0,1,157
0,13,1,30,0,21,0
4,141,1,3,20,1,281
2,56,1,3,29,1,0
1,43,1,30,0,87,190
0,21,1,2,15,2,0
0,0,0,2,0,1,0
0,12,0,21,13,1,26
2,44,1,30,0,10,365
1,30,0,15,0,1,350
1,7,1,3,17,1,281
0,12,1,4,27,1,197
1,28,1,3,76,1,126
2,39,1,3,40,1,128
0,15,1,5,177,1,214
0,21,0,1,13,2,315
1,2,0,1,105,4,84
0,123,1,3,16,1,0
2,39,2,3,2,12,327
2,63,0,2,1,6,0
4,156,2,10,3,4,25
0,36,0,3,0,1,0
0,21,1,1,0,1,0
0,21,0,14,3,2,64
2,63,0,2,0,1,35
0,21,0,7,1,1,0
0,6,1,4,9,1,0
1,11,1,2,39,1,0
1,8,1,30,8,12,147
1,2,0,14,2,1,36
0,12,1,3,2,1,0
0,12,1,2,0,1,0
1,71,0,1,0,15,328
2,25,0,1,0,1,0
1,18,0,3,3,1,0
1,1,1,7,15,1,0
2,56,0,4,39,2,292
1,26,1,3,0,2,24
1,7,1,6,1,1,0
2,56,1,7,1,1,0
1,4,0,3,12,6,332
0,15,0,3,45,2,0
0,12,1,4,4,1,188
0,6,0,1,18,1,65
2,46,1,1,23,1,121
0,16,1,1,5,2,0
0,24,1,60,15,1,2
1,7,1,30,10,5,357
1,7,1,2,1,1,35
1,8,1,2,66,1,164
0,54,0,2,51,1,34
0,6,1,3,82,7,247
1,7,0,2,16,1,24
0,12,0,1,1,1,0
1,2,0,1,132,5,238
0,24,0,3,50,3,98
4,80,1,2,24,2,288
1,51,0,2,1,1,50
0,111,0,1,12,4,321
0,29,1,3,47,1,0
1,14,1,2,147,2,114
0,12,0,2,0,1,0
1,4,0,3,186,2,49
1,4,1,3,1,1,0
0,54,2,30,3,7,365
1,28,0,4,33,1,53
1,19,0,2,4,1,0
0,6,1,2,5,1,0
2,95,0,7,0,1,0
1,4,0,2,2,1,0
0,22,0,2,0,1,0
0,12,0,15,1,1,37
0,13,1,3,3,1,0
1,11,1,2,5,1,0
1,19,1,1,13,1,345
0,21,1,30,0,2,330
1,14,1,1,10,1,6
1,8,1,1,0,1,0
3,104,0,2,11,1,88
2,39,0,1,0,12,365
0,12,1,2,95,1,67
0,12,0,1,1,2,27
0,21,0,1,1,1,177
0,6,1,3,99,2,288
1,4,1,7,0,1,178
1,2,1,2,82,1,215
0,20,1,1,0,1,0
1,11,1,3,12,1,364
0,13,1,25,1,1,0
1,2,0,30,2,103,214
2,25,1,10,4,1,0
0,12,1,2,0,1,4
1,1,1,30,0,96,306
0,38,1,2,21,1,9
0,6,0,2,4,2,0
1,1,0,2,0,1,0
2,44,0,2,17,1,0
1,19,1,3,1,1,4
1,19,1,1,26,1,0
1,14,1,365,10,1,0
1,7,0,3,0,1,37
0,6,1,3,45,1,179
0,12,1,1,2,3,105
0,73,0,2,38,2,306
1,9,1,7,13,1,335
0,96,1,6,0,1,61
0,21,0,3,5,1,0
0,6,0,30,1,6,311
1,45,0,3,81,6,133
4,98,0,5,17,4,23
1,28,1,1,0,1,0
0,21,0,2,62,1,16
1,8,1,6,2,1,69
1,8,0,2,8,1,0
0,6,1,3,89,1,32
1,28,1,1,6,1,0
1,30,1,7,4,1,50
2,56,0,1,274,3,308
1,43,1,30,0,232,325
1,7,0,2,1,1,0
1,43,1,2,12,1,24
0,73,1,1,0,1,0
1,30,0,1,23,1,138
0,34,0,2,0,1,0
2,25,1,5,0,1,0
1,27,1,2,7,1,4
0,13,1,1,85,1,0
0,3,0,2,0,1,0
0,21,1,1,29,1,0
0,54,1,4,93,3,320
0,6,1,2,95,2,229
1,2,2,1,16,1,365
1,23,1,2,1,1,333
0,20,1,5,13,1,159
1,28,1,30,0,8,327
2,44,0,2,0,1,0
0,33,0,5,2,1,0
0,21,0,10,4,3,44
1,45,1,12,11,1,0
4,142,0,3,19,1,109
0,73,0,30,0,2,216
0,15,1,2,5,1,22
1,43,1,2,9,327,313
2,44,1,1,0,1,0
0,12,1,4,58,3,3
0,21,1,5,26,1,269
1,27,0,5,32,1,336
3,93,0,1,0,2,359
1,7,1,3,35,1,38
0,6,0,2,1,1,0
0,6,1,30,0,3,196
1,7,1,30,0,18,365
2,37,1,3,0,1,365
0,20,0,3,13,28,81
0,3,1,2,6,1,76
0,21,0,2,16,2,185
1,11,1,3,5,1,16
0,15,0,10,5,2,350
2,44,1,4,1,1,0
1,2,1,2,9,1,0
2,44,1,3,15,1,10
0,12,0,2,0,1,0
1,2,1,3,155,3,213
0,12,0,1,0,1,0
0,20,0,5,3,1,0
1,11,1,1,0,8,72
1,2,0,5,21,4,187
0,6,2,1,21,2,0
0,54,0,5,17,5,308
2,37,0,1,38,5,0
1,8,1,3,0,1,0
0,21,1,2,4,2,0
0,6,1,1,4,1,10
4,72,0,2,54,1,0
1,4,0,2,1,3,181
1,23,0,5,5,2,0
1,1,1,30,0,12,343
0,29,1,5,6,1,177
1,5,0,2,0,1,0
2,139,1,10,4,1,0
1,19,1,3,0,1,0
0,12,1,4,11,1,94
0,32,0,2,53,1,0
2,49,1,3,109,1,271
1,19,1,2,30,1,2
1,4,1,7,0,2,249
2,25,0,1,0,1,0
1,23,1,3,8,1,0
0,17,0,3,9,1,0
1,14,0,5,18,1,90
1,101,1,30,0,12,280
1,5,1,2,4,327,140
0,15,1,7,0,1,0
1,2,1,31,56,2,341
2,126,0,20,33,2,297
1,4,0,30,5,4,220
0,10,0,7,0,1,0
2,49,0,2,25,1,4
0,20,0,14,4,1,17
1,2,0,2,0,1,0
1,8,1,12,0,1,0
0,12,1,30,15,2,55
0,16,1,3,5,1,22
0,90,0,3,1,1,363
0,6,1,2,0,4,275
1,2,0,3,1,1,120
0,12,1,1,0,1,0
2,56,1,30,15,8,311
0,12,0,2,32,2,348
0,113,0,4,13,1,5
1,28,0,4,191,3,243
1,30,0,2,15,1,98
1,1,1,30,1,52,341
1,23,1,3,10,2,8
0,22,1,2,3,1,0
0,76,1,4,6,1,0
0,6,0,1,1,1,335
0,21,0,14,1,1,0
0,12,0,1,39,1,266
2,31,0,2,16,2,0
0,12,1,14,0,1,345
1,14,1,3,39,1,1
2,56,1,2,1,1,7
1,2,0,3,3,2,363
0,6,1,2,95,1,48
1,45,1,5,4,1,4
1,26,1,4,0,1,0
2,121,0,30,7,2,294
2,46,0,1,22,3,363
1,23,0,30,8,3,237
0,6,0,2,6,10,363
1,7,0,5,53,1,239
1,28,1,3,124,1,245
3,93,1,2,10,1,252
0,16,1,4,60,1,155
1,7,1,1,3,1,0
1,19,1,3,0,1,0
0,147,0,1,0,1,86
2,81,0,6,26,5,299
1,30,0,7,0,1,0
0,6,0,3,1,2,89
0,21,1,4,43,1,243
0,21,0,1,66,3,120
2,49,0,2,58,1,9
1,23,0,5,0,1,0
2,37,0,1,0,7,4
2,56,1,2,0,1,0
1,26,1,30,5,91,311
4,157,0,3,14,1,138
1,8,1,30,31,1,213
1,7,1,3,2,2,2
0,12,0,1,107,1,0
1,5,1,2,0,1,0
1,2,1,5,0,1,0
1,77,1,1,21,1,128
1,1,1,2,0,1,324
1,14,1,29,0,96,335
1,71,1,2,1,1,4
1,1,1,1,0,3,364
2,44,0,35,1,1,64
2,56,1,5,3,1,52
1,1,0,2,1,1,0
1,7,1,2,163,1,118
2,94,0,4,72,1,282
0,21,1,3,3,1,0
0,24,1,5,17,1,15
1,4,1,3,70,3,255
0,12,1,2,1,1,0
1,23,2,14,6,28,201
1,7,1,30,4,20,332
0,0,1,2,10,1,362
0,111,1,14,8,1,69
0,117,0,4,47,1,304
0,21,0,2,1,1,0
0,34,1,3,93,1,77
2,56,0,2,4,1,0
1,30,0,2,211,2,339
1,8,1,2,8,1,0
2,39,0,1,168,3,322
4,177,2,1,0,4,365
2,56,0,1,1,1,0
0,20,1,3,17,1,8
0,15,1,2,6,2,0
0,16,1,4,9,1,227
1,5,1,1,0,1,365
1,101,0,4,1,1,0
1,14,1,4,1,1,0
1,43,1,29,0,327,327
1,7,2,1,14,8,206
1,52,1,2,34,1,0
0,15,0,14,0,1,30
1,26,1,365,7,1,362
1,19,0,12,1,2,0
0,6,1,3,3,2,120
1,8,0,1,6,10,288
0,79,1,3,63,1,18
0,6,0,4,2,1,0
2,103,1,1,14,1,138
2,31,1,2,3,2,0
1,19,0,1,5,1,0
1,14,1,3,4,1,152
1,2,1,5,0,1,0
2,126,1,7,15,3,69
0,6,1,3,8,5,110
0,54,1,4,15,1,174
0,16,0,2,25,6,89
0,82,0,1,12,1,90
1,19,1,3,8,1,66
0,3,0,6,6,1,1
1,11,0,5,4,1,0
2,152,0,1,50,2,355
0,21,0,30,0,1,0
0,20,1,2,7,2,0
1,11,1,30,0,87,365
1,9,1,6,65,1,7
0,16,0,5,0,1,0
0,111,0,1,8,8,0
1,2,0,30,1,6,364
0,20,1,2,2,1,0
0,36,1,1,68,2,142
1,45,1,1,2,1,0
0,21,1,30,0,1,0
2,37,0,1,29,1,362
0,21,0,1,0,1,0
1,45,0,1,5,2,148
1,4,0,1,86,10,161
1,19,1,1,13,1,338
0,54,0,19,0,43,347
0,15,1,4,8,1,0
2,56,0,1,1,1,362
1,68,1,3,39,1,345
0,6,1,2,20,1,0
2,31,0,30,0,103,0
1,7,0,2,7,3,0
1,4,1,2,31,1,160
0,10,0,10,0,1,0
1,4,0,1,7,1,0
0,22,0,1,0,1,0
0,12,0,2,1,2,9
0,15,1,3,0,3,213
0,20,1,2,15,1,4
0,22,1,5,13,1,0
1,19,1,5,63,1,242
0,54,0,1,27,3,342
0,12,2,2,0,1,0
0,12,1,3,10,1,0
1,8,0,1,2,1,0
1,11,0,3,3,1,0
1,4,0,1,20,2,128
1,30,0,2,29,1,178
0,6,0,1,4,2,173
3,55,0,2,157,3,324
0,100,0,1,2,2,365
1,7,1,3,14,1,9
1,30,0,1,7,5,185
1,19,0,2,3,1,0
1,45,1,2,57,1,54
1,5,1,2,5,327,82
0,12,2,1,5,2,156
1,8,1,30,3,8,346
2,85,0,1,51,3,358
1,7,1,30,6,31,322
0,13,1,2,18,1,0
1,30,0,2,28,1,123
2,37,0,1,43,4,81
1,1,1,1,0,8,0
1,4,1,7,2,1,173
1,2,2,1,0,2,86
0,12,0,2,7,4,273
1,51,0,20,2,1,0
0,12,0,3,9,1,0
0,13,1,2,31,1,30
1,7,0,1,14,1,0
0,35,0,1,7,1,311
0,21,1,2,8,1,1
0,73,0,3,32,2,42
1,11,1,5,5,1,0
0,12,0,6,0,1,0
4,98,0,5,14,1,0
1,8,1,30,0,3,200
0,15,1,21,1,1,0
0,21,0,1,0,1,0
1,4,0,1,1,1,0
0,20,1,4,1,1,0
2,25,0,1,86,9,301
4,144,0,3,0,10,69
0,21,0,2,11,2,365
0,12,1,2,8,1,0
1,28,1,4,3,1,11
1,2,1,150,10,1,331
1,8,1,4,2,2,0
1,2,0,1,1,1,0
1,7,1,1,136,1,203
2,44,1,2,9,1,164
0,3,1,3,12,1,38
0,12,0,2,15,1,6
0,34,1,1,2,2,93
0,6,1,2,3,1,34
0,21,0,2,10,2,0
1,26,1,2,6,1,237
0,6,1,1,12,9,134
1,23,1,4,1,1,0
1,4,1,2,2,1,0
1,1,1,1,168,1,287
1,9,0,2,3,2,50
1,19,0,5,8,1,51
2,37,0,1,9,6,204
0,15,1,4,116,1,165
1,30,0,5,1,1,0
0,15,1,3,87,1,260
2,103,0,1,466,4,331
1,8,1,2,83,1,37
1,11,1,2,9,1,0
0,6,0,2,13,4,311
1,23,1,2,0,1,0
2,39,1,50,2,1,8
0,20,1,1,2,1,229
1,19,1,7,2,1,0
3,55,1,1,24,2,87
1,7,1,6,39,1,24
1,28,1,1,0,1,0
1,43,0,2,13,327,352
1,1,0,3,1,1,0
0,16,1,1,1,1,0
2,44,0,2,22,1,16
0,70,1,3,9,1,36
1,4,0,1,0,1,0
1,8,0,1,1,1,88
1,1,1,4,3,1,156
2,46,0,1,576,2,173
1,27,1,2,1,1,0
0,20,1,30,9,52,343
1,23,1,4,0,1,0
1,28,1,2,7,1,0
2,103,0,1,16,1,0
1,23,1,3,105,1,274
1,2,0,1,2,1,32
1,1,0,1,4,1,0
1,52,0,4,0,2,13
0,10,1,2,9,1,0
1,9,1,1,65,1,1
0,6,1,3,5,2,0
2,183,1,2,45,1,360
4,88,0,1,52,3,363
0,6,0,2,0,1,0
1,11,0,2,199,1,19
1,14,1,29,3,96,254
1,28,0,3,18,2,0
1,14,0,2,4,1,0
0,24,1,7,8,1,4
0,16,0,2,7,1,0
0,6,1,30,3,3,281
1,7,1,3,59,1,263
1,19,0,1,129,1,28
0,13,0,2,7,1,0
1,71,0,1,12,3,213
1,14,1,3,3,1,0
1,2,0,5,33,1,58
0,21,0,1,0,1,17
1,1,0,1,28,1,17
0,15,0,1,52,1,0
2,39,0,30,1,15,0
1,2,0,1,26,2,10
0,6,1,5,3,1,0
1,28,0,4,2,2,0
0,21,0,30,56,2,280
1,26,1,1,6,9,333
1,28,0,2,2,1,0
0,38,1,3,4,1,5
0,15,1,4,26,1,0
0,54,0,30,3,4,342
0,6,1,3,10,1,89
1,2,1,1,51,1,1
0,12,1,6,1,1,0
0,73,1,1,23,8,334
1,19,0,59,0,1,333
1,14,1,29,0,327,365
0,12,0,2,11,1,88
1,2,0,7,2,1,30
1,26,1,30,3,91,310
3,55,0,2,29,3,296
0,20,1,30,6,52,249
0,20,0,4,138,3,320
1,7,2,1,60,7,225
0,54,0,2,32,4,358
1,68,1,6,11,1,223
2,61,1,2,4,2,19
1,2,1,7,0,2,153
0,12,0,3,3,2,0
1,71,1,30,0,232,304
0,21,0,12,0,1,0
2,56,0,1,150,2,179
1,43,1,30,3,121,364
1,7,0,3,1,1,341
1,1,0,6,4,1,191
0,33,1,4,1,1,0
0,70,1,3,68,8,343
1,8,1,4,2,1,83
0,12,0,2,17,1,1
0,6,0,1,5,2,0
0,21,1,2,25,2,260
1,2,0,1,0,1,0
1,23,1,4,2,1,187
0,16,1,5,2,1,0
1,19,1,30,0,1,180
0,6,1,3,12,1,38
0,6,0,3,43,2,0
1,8,1,7,0,1,0
0,12,1,2,0,1,45
0,6,0,2,53,2,365
0,12,0,30,3,3,0
2,39,0,5,6,1,54
1,2,2,1,0,3,2
1,4,1,2,1,2,0
0,33,1,6,1,1,0
0,6,1,5,0,1,43
1,11,1,4,17,1,35
0,54,0,1,36,8,189
0,12,0,1,53,3,0
0,17,0,1,4,4,0
1,8,1,4,22,1,249
0,22,1,1,3,1,0
1,52,1,4,1,1,0
0,21,0,9,23,8,135
1,2,0,1,1,1,0
0,16,1,1,1,1,0
1,27,1,3,134,1,231
1,9,1,5,15,1,0
0,3,1,5,6,2,354
0,117,0,2,31,2,0
1,14,0,21,2,3,332
1,19,1,2,2,1,2
0,12,1,3,9,1,0
1,11,1,3,0,1,0
1,7,0,1,16,12,217
1,7,0,2,1,1,27
1,9,1,2,66,5,184
0,73,0,1,5,8,348
0,15,1,3,9,1,109
1,7,1,7,8,1,0
1,19,1,2,0,1,9
1,28,1,4,7,1,0
1,2,0,1,76,1,293
0,21,1,90,91,1,365
1,30,0,2,28,2,327
4,98,0,1,29,4,312
1,50,0,4,14,2,1
2,178,0,2,8,5,0
1,14,1,3,2,1,129
1,8,1,2,31,1,99
0,16,0,3,68,1,213
1,68,1,1,28,1,354
0,6,1,2,42,1,52
0,117,0,3,5,1,67
0,16,1,30,3,1,321
2,129,0,3,21,9,357
1,2,0,4,3,3,0
1,50,1,2,8,1,34
4,88,0,1,39,1,360
0,3,0,1,1,1,0
0,6,1,10,4,1,0
1,11,1,3,131,4,296
1,8,0,30,0,32,342
1,71,1,30,0,65,250
2,87,0,1,131,1,294
0,21,0,1,5,2,0
0,12,1,3,0,1,6
1,8,1,30,8,25,261
0,17,1,29,16,1,217
0,10,1,2,5,1,0
1,7,1,4,0,1,0
0,24,1,90,0,1,180
0,54,1,1,9,1,189
0,29,1,3,28,1,168
1,8,0,1,14,1,0
2,49,1,2,260,1,312
0,12,0,5,4,2,0
2,49,0,7,3,1,358
0,70,1,2,27,2,151
1,8,1,7,2,2,0
1,7,1,30,11,39,313
2,39,0,1,134,3,308
3,163,0,1,1,1,87
0,21,1,2,20,1,6
0,12,0,2,48,2,5
1,19,0,10,14,1,7
2,81,0,30,1,103,273
1,1,1,3,13,8,229
0,12,0,5,2,4,0
0,79,0,2,3,1,0
1,77,1,1,447,3,207
2,49,0,1,5,2,188
0,6,1,3,18,2,0
0,6,0,3,18,1,0
2,56,0,4,28,1,364
4,59,0,5,0,1,40
1,14,1,1,29,1,0
4,66,0,1,2,2,0
1,19,0,3,2,1,0
1,30,1,3,0,1,0
0,15,1,30,9,2,136
2,129,0,9,0,1,246
1,7,0,1,4,30,363
1,30,0,7,9,1,0
1,2,1,3,6,1,348
1,19,0,2,0,2,0
2,95,0,1,0,1,129
0,29,0,2,8,2,0
0,12,0,5,2,1,0
1,26,0,4,0,1,22
0,6,0,1,9,6,105
1,43,0,3,0,1,0
0,12,0,2,5,2,160
0,3,0,1,48,2,0
0,15,0,3,5,1,0
0,21,0,5,0,4,134
1,8,0,30,5,10,341
4,157,0,5,5,5,365
1,101,1,2,17,1,79
0,12,0,5,3,2,0
1,9,0,1,3,1,0
1,28,2,1,0,1,90
1,2,0,6,13,2,308
0,24,0,3,2,1,89
0,12,1,2,47,2,146
0,22,1,4,1,1,14
0,111,0,1,12,7,364
0,6,0,1,0,1,0
0,12,0,2,11,1,73
0,84,1,2,31,1,99
0,6,0,2,224,1,74
0,20,0,2,101,1,284
1,7,1,3,1,1,244
1,53,1,13,3,1,20
2,39,0,30,9,1,76
0,12,1,2,3,1,0
0,12,0,6,3,1,0
1,30,0,1,2,1,0
1,30,0,1,5,2,311
0,20,0,2,6,1,0
1,4,1,1,17,5,40
1,11,1,3,0,1,107
0,22,1,3,1,1,0
0,12,0,28,17,6,229
1,7,0,1,152,2,237
0,13,1,2,136,1,251
2,31,0,2,61,1,353
0,6,1,30,1,1,189
0,12,0,1,230,3,353
0,6,1,5,1,1,0
0,21,0,2,5,26,309
2,44,1,2,108,1,321
2,152,1,1,16,2,304
0,20,0,2,9,1,0
0,6,0,5,1,1,35
0,21,0,10,1,1,0
4,141,0,1,1,1,0
0,82,1,2,8,1,2
1,19,1,4,17,1,0
1,2,1,21,12,2,267
1,26,1,1,10,1,194
0,15,0,5,7,2,2
1,7,0,4,91,1,254
1,53,1,3,0,3,0
1,68,0,5,18,2,5
1,14,1,4,75,1,324
0,12,1,3,88,1,267
0,20,0,3,0,1,23
0,6,1,5,8,1,81
0,6,0,2,4,1,0
0,21,0,5,0,1,0
1,14,1,2,0,1,6
1,26,0,1,14,1,0
2,126,0,30,0,1,179
0,6,0,5,1,1,0
0,0,0,14,1,1,0
1,8,1,3,43,1,14
0,20,0,5,19,1,0
1,68,1,30,104,4,333
1,52,0,5,18,1,0
1,30,0,6,5,3,90
1,7,2,1,52,8,205
0,15,1,2,27,1,154
0,3,2,2,4,1,0
0,12,1,4,7,2,65
1,8,0,1,8,2,75
0,100,0,1,29,2,35
1,14,0,1,51,12,355
1,19,1,2,5,1,15
2,56,1,98,0,1,0
0,15,1,1,15,1,0
0,12,0,2,9,2,0
2,56,1,2,47,3,308
1,28,0,3,79,1,107
4,72,0,2,2,1,0
0,100,0,5,72,5,322
1,5,1,5,1,1,359
1,30,0,1,0,2,0
0,12,1,2,39,1,34
0,29,0,1,0,1,15
0,38,1,30,2,1,116
2,184,1,1,7,2,311
0,113,1,2,94,1,166
0,6,0,3,5,1,359
0,12,1,6,1,1,0
0,6,0,1,85,3,317
0,12,1,4,112,1,127
0,20,1,4,1,1,0
0,15,0,2,18,5,0
0,20,2,1,0,33,180
1,8,0,1,0,10,281
1,19,0,2,1,3,38
1,1,1,2,0,1,65
1,27,0,7,0,1,88
1,2,2,5,0,1,0
0,12,0,1,10,1,0
0,6,0,2,0,1,0
1,8,1,2,2,1,0
0,12,0,60,0,2,157
2,103,2,1,224,5,80
0,13,1,31,33,1,281
1,28,0,4,10,1,0
0,12,1,2,0,1,3
2,106,1,1,55,1,8
1,19,1,3,42,1,363
2,56,0,2,3,1,0
1,18,1,1,2,3,0
1,26,1,4,30,1,4
2,149,1,1,1,1,363
1,7,1,30,4,31,307
0,29,0,1,156,1,150
0,6,1,2,101,1,87
0,20,1,2,20,2,127
